radiation_level,pressure,alien_prob,flare_prob,growth_potential,h2o,target
72.8,0.626,-14.8,30.425,2.4,0,non_habitable
48.52,0.904,-4.3,8.35,4.0,1,very_habitable
55.65,0.732,2.1,8.18,3.2,0,non_habitable
68.94,0.27,4.6,20.435,2.6,0,non_habitable
71.764,1.097,4.071000000000001,8.1845,,1,very_habitable
49.446999999999996,0.497067936,1.1,9.05,3.301,0,non_habitable
14.84,0.88,-5.0,5.7,5.0,1,very_habitable
51.66,0.8859999999999999,1.5,8.65,3.7,1,potentially_habitable
47.4,0.9059999999999999,5.2,8.07,,1,potentially_habitable
90.49,0.6629999999999999,7.7,13.675,,0,non_habitable
38.04,0.6659999999999999,1.7,8.405,3.2,1,potentially_habitable
35.156,0.133,3.2239999999999998,16.99,6.18,1,very_habitable
57.971000000000004,0.254789687,-14.6,33.6,2.572,1,very_habitable
73.595,0.677150521,10.7,9.75,3.46,0,non_habitable
65.54,0.723,8.1,8.65,3.5,0,non_habitable
14.75,0.5579999999999999,3.5,12.15,5.4,1,very_habitable
76.62,0.449,8.8,10.5,,0,non_habitable
68.59,0.53,4.4,10.9,3.4,0,non_habitable
58.375,0.462,3.841,13.151,4.285,1,potentially_habitable
90.4,0.522,13.0,14.125,,0,non_habitable
101.17,0.384,10.2,14.655,,0,non_habitable
94.35,0.607,11.9,13.58,,0,non_habitable
71.86,0.624,4.9,14.75,3.3,1,potentially_habitable
40.89,1.05,1.4,6.8,3.9,1,potentially_habitable
69.58,0.484,7.3,11.265,3.3,0,non_habitable
62.268,0.034227261,3.3,19.15,2.657,0,non_habitable
21.67,0.8059999999999999,0.6,9.64,,1,very_habitable
54.92,0.36200000000000004,1.1,11.75,2.8,0,non_habitable
60.218999999999994,0.545,3.448,27.605999999999998,2.6519999999999997,0,potentially_habitable
62.048,1.092439911,2.6,4.9,4.394,1,potentially_habitable
64.98,0.728,7.3,11.25,3.7,0,non_habitable
76.05,0.479,7.5,11.375,3.5,0,non_habitable
22.65,0.179,2.0,18.72,,1,very_habitable
62.923,0.606,15.155,15.5175,,0,non_habitable
81.196,0.621280168,-1.4,22.2,3.235,0,non_habitable
183.375,0.61,-9.88,45.231,1.9269999999999998,0,non_habitable
48.125,0.479,4.463,18.34,7.598,1,very_habitable
17.55,0.747,4.7,2.925,5.8,1,very_habitable
56.906000000000006,0.623,6.2170000000000005,10.4675,,0,non_habitable
85.94200000000001,0.5249151479999999,-16.5,39.85,2.099,0,non_habitable
85.92,0.597,13.0,13.385,3.4,0,non_habitable
59.66,0.617,11.2,10.465,3.8,0,non_habitable
32.188,0.821,-1.42,9.721,4.961,1,very_habitable
26.31,1.217,4.02,6.233,,1,potentially_habitable
89.12,0.568,11.1,13.295,,0,non_habitable
78.23,1.074,-0.4,3.1,4.1,1,potentially_habitable
19.76,0.8009999999999999,0.6,6.4,,1,potentially_habitable
93.17,0.498,5.1,23.07,,1,very_habitable
50.23,0.937,7.1,8.86,4.6,1,potentially_habitable
76.563,0.652,1.7830000000000001,10.18,3.51,0,non_habitable
28.969,0.8079999999999999,3.5410000000000004,5.541,4.059,1,very_habitable
24.75,0.871,0.838,10.148,4.508,1,potentially_habitable
102.625,0.516,6.555,18.152,3.242,0,non_habitable
84.34,0.502,12.3,15.685,3.9,0,non_habitable
69.57,0.609,6.2,11.5,3.1,0,non_habitable
85.68,0.431,4.4,13.26,,0,non_habitable
17.641,0.513,1.9409999999999998,14.220999999999998,4.718999999999999,1,very_habitable
88.93,0.515,9.4,13.51,,0,non_habitable
79.88,0.75,7.372999999999999,10.4955,,1,potentially_habitable
78.8,0.638,0.8,12.435,3.1,0,non_habitable
77.446,0.498586209,7.0,13.6,3.1180000000000003,0,non_habitable
49.065,0.27899999999999997,6.768,22.241999999999997,,1,very_habitable
41.188,0.838,2.13,6.756,5.32,1,potentially_habitable
40.913000000000004,0.95,7.912000000000001,7.132999999999999,,1,potentially_habitable
20.368,1.528,4.071000000000001,3.9475,,1,very_habitable
52.281000000000006,0.486,3.68,17.218,7.652,1,very_habitable
85.4,0.529,11.1,13.05,3.3,0,non_habitable
44.21,1.008,5.5,4.86,5.5,1,very_habitable
46.313,0.11800000000000001,0.657,17.166,4.613,1,very_habitable
136.644,0.982,7.235,5.8595,,1,potentially_habitable
77.79,0.46399999999999997,8.2,14.6,3.2,0,non_habitable
51.04,0.925,7.3,7.795,5.1,1,potentially_habitable
24.93,1.173,5.1,4.77,5.8,1,very_habitable
75.25,0.664,1.355,7.922000000000001,3.2889999999999997,0,non_habitable
45.281000000000006,0.951,2.5839999999999996,9.379,3.412,1,potentially_habitable
67.782,0.26764098199999997,4.6,15.0,2.8369999999999997,0,non_habitable
86.43799999999999,0.512,-6.8,48.597,1.814,0,non_habitable
57.468999999999994,0.69,5.763999999999999,13.132,2.943,1,potentially_habitable
73.93,0.6609999999999999,2.5,9.95,3.6,0,non_habitable
90.25,0.34600000000000003,11.5,20.23,3.1,0,non_habitable
55.906000000000006,0.622,4.477,11.734000000000002,3.4730000000000003,1,potentially_habitable
78.04899999999999,0.618884485,-12.1,21.45,2.608,1,non_habitable
69.863,0.6829999999999999,10.454,12.915999999999999,,1,potentially_habitable
46.813,0.857,-0.436,4.88,4.273,1,potentially_habitable
58.85,0.53,2.8,10.7,3.3,0,non_habitable
53.94,0.919,4.5,8.11,,1,potentially_habitable
49.663999999999994,0.334654767,4.4,10.4,3.3110000000000004,0,non_habitable
86.75,0.685,7.547000000000001,13.547,3.42,0,non_habitable
40.73,1.038,2.3,6.375,5.5,1,potentially_habitable
64.21,0.5710000000000001,3.4,15.0,3.8,1,very_habitable
66.26100000000001,0.736316808,11.5,8.95,3.7260000000000004,0,non_habitable
54.422,0.623869268,4.1,8.15,3.375,0,non_habitable
50.093999999999994,0.9590000000000001,-0.8490000000000001,10.175,5.109,1,very_habitable
87.65,0.47700000000000004,6.5,33.645,2.5,0,non_habitable
56.88,0.975,7.8,8.3,4.9,1,potentially_habitable
107.22,0.483,11.3,15.75,3.3,0,non_habitable
64.211,0.584,16.506,16.217,,0,non_habitable
76.08,0.344,5.9,14.19,3.3,0,non_habitable
174.75,0.8440000000000001,5.122999999999999,3.813,3.852,1,very_habitable
88.92,0.507,14.6,16.885,3.9,0,non_habitable
75.9,0.502,6.7,15.15,3.4,0,non_habitable
66.611,0.683317262,6.0,11.7,3.575,0,non_habitable
13.34,0.17,-0.2,16.15,,1,very_habitable
77.82,0.436,17.9,20.15,2.4,0,non_habitable
35.29,0.818,6.4,10.875,3.7,1,very_habitable
85.469,0.581152892,5.2,11.3,4.376,1,very_habitable
37.71,0.413,4.7,12.17,4.0,1,potentially_habitable
65.164,0.563,15.079,15.0605,,0,non_habitable
61.375,0.563,-1.9140000000000001,21.104,3.387,0,non_habitable
61.211000000000006,0.12352498099999999,5.5,16.95,2.892,0,non_habitable
37.54,0.542,-4.8,12.2,4.8,1,very_habitable
61.291000000000004,0.742,7.702999999999999,10.7155,,0,non_habitable
61.119,0.748,8.198,10.605,,0,non_habitable
39.77,0.7809999999999999,-2.5,13.875,2.4,1,potentially_habitable
41.438,0.387,1.8459999999999999,19.15,5.027,1,very_habitable
60.532,0.71,10.729000000000001,14.0445,,0,non_habitable
79.34,0.446,4.9,22.25,3.2,0,non_habitable
73.95,0.384,3.9,26.97,2.5,0,non_habitable
87.7,0.35102285299999997,-13.3,30.25,2.339,0,non_habitable
94.25,0.467,9.0,14.21,3.3,0,non_habitable
51.5,0.762,6.6,8.025,4.1,1,potentially_habitable
80.61,0.509,3.6,16.78,3.1,0,non_habitable
60.956,0.09482038,4.8,17.7,2.697,0,non_habitable
69.295,0.612,12.159,14.8695,,0,non_habitable
38.25,0.21100000000000002,1.4980000000000002,16.861,5.609,1,very_habitable
103.14399999999999,0.505556939,-10.7,31.05,2.907,0,non_habitable
128.3,0.792,10.1,9.835,,1,potentially_habitable
87.27,0.19399999999999998,3.0,21.2,2.6,0,non_habitable
66.13,0.703,3.6,11.6,,1,potentially_habitable
215.23,0.899,5.7,8.31,4.2,1,potentially_habitable
137.875,0.434,0.981,12.349,4.977,1,very_habitable
43.843999999999994,0.9329999999999999,2.5660000000000003,8.566,3.8810000000000002,1,potentially_habitable
41.43,1.109,0.6,5.3,3.9,1,potentially_habitable
17.35,0.6559999999999999,4.2,2.73,5.0,1,very_habitable
30.67,0.72,2.7,6.25,4.3,1,potentially_habitable
22.37,0.96,-10.4,12.2,4.7,1,very_habitable
26.438000000000002,0.992,1.619,4.192,5.156000000000001,1,very_habitable
65.96600000000001,0.9966867559999999,3.6,7.5,4.419,1,potentially_habitable
30.25,0.894,-0.4,3.3,4.9,1,potentially_habitable
70.625,0.6759999999999999,-4.527,24.888,3.113,0,non_habitable
103.58200000000001,0.6828667959999999,6.6,12.4,3.4,0,non_habitable
116.5,0.5660000000000001,2.6860000000000004,11.084000000000001,4.742,1,very_habitable
79.97,0.48,13.1,13.72,4.1,0,non_habitable
64.146,0.621799224,-18.7,23.45,2.502,1,non_habitable
46.063,0.366,0.74,15.764000000000001,5.652,1,very_habitable
106.601,0.424064525,4.7,14.25,3.032,0,non_habitable
32.58,0.29,10.3,14.52,,1,very_habitable
56.1,0.887,1.1,4.55,4.0,1,very_habitable
69.86,0.726,11.7,11.05,3.7,0,non_habitable
66.56,0.613,3.7,10.65,3.3,0,non_habitable
67.73100000000001,0.7944183309999999,-2.8,10.5,3.6910000000000003,1,very_habitable
39.4,0.708,5.4,7.3,4.7,1,very_habitable
67.25,0.693,0.9159999999999999,7.483,3.398,0,non_habitable
80.21,0.679,7.3,11.605,,0,non_habitable
55.94,0.639,6.218,11.677999999999999,,0,non_habitable
42.07,0.452,7.3,10.785,,1,very_habitable
82.90700000000001,0.613841822,11.3,13.05,3.179,0,non_habitable
54.29,0.47,9.9,9.44,3.2,0,non_habitable
82.586,0.643748685,1.9,8.75,3.2230000000000003,0,non_habitable
100.24,0.36200000000000004,6.9,13.22,3.2,0,non_habitable
46.425,0.6716355970000001,0.6,8.1,3.406,1,potentially_habitable
98.11,0.843,10.7,9.26,,1,potentially_habitable
64.84,0.5539999999999999,10.6,13.6,3.6,0,non_habitable
79.22399999999999,1.1119678370000001,6.7,6.65,4.128,1,potentially_habitable
74.0,0.768,0.243,9.67,5.672000000000001,1,very_habitable
83.05,0.5479999999999999,8.1,14.545,3.7,0,non_habitable
42.31,0.504,3.2,12.595,,1,very_habitable
67.813,0.48700000000000004,5.048,12.872,3.4410000000000003,1,potentially_habitable
62.93,0.736,11.1,11.55,3.8,1,potentially_habitable
77.15,0.418,-8.0,25.0,2.7,0,non_habitable
34.781,1.02,9.024,5.103,,1,potentially_habitable
83.27,0.493,-6.5,39.435,2.6,0,non_habitable
18.517,0.672,0.35700000000000004,13.3425,,1,very_habitable
61.02,0.838,-14.4,17.3,3.8,1,very_habitable
115.7,0.94,5.9,6.085,5.2,1,potentially_habitable
33.3,0.9740000000000001,7.097,7.6065,,1,very_habitable
54.36,0.465,6.3,8.55,3.3,0,non_habitable
41.37,1.016,2.3,5.65,4.7,1,potentially_habitable
67.67,0.43,-9.9,31.45,2.7,0,non_habitable
79.094,0.22036963199999998,4.9,16.25,2.888,0,non_habitable
37.31,0.917,2.8,6.2,4.6,1,potentially_habitable
75.3,0.722,4.9,13.615,,0,non_habitable
64.938,0.7709999999999999,-9.77,34.037,2.199,0,non_habitable
39.969,0.9940000000000001,-1.57,6.599,3.467,1,potentially_habitable
53.928999999999995,0.987,8.797,7.5755,,1,potentially_habitable
49.86,0.91,7.6,7.585,4.8,1,potentially_habitable
85.068,0.615107987,1.4,19.1,3.4789999999999996,0,non_habitable
51.375,0.8109999999999999,2.231,3.775,4.574,1,potentially_habitable
48.91,0.6809999999999999,4.9,10.65,4.3,1,very_habitable
127.469,1.05415324,5.3,6.45,4.271,1,potentially_habitable
62.593999999999994,0.732,15.405999999999999,14.402000000000001,,0,non_habitable
79.375,0.73,2.966,20.96,2.967,1,non_habitable
13.92,0.8859999999999999,-0.3,5.85,4.6,1,very_habitable
72.43,0.721,9.9,12.38,,0,non_habitable
72.688,0.727,0.7929999999999999,40.027,2.037,0,non_habitable
30.81,0.493,3.0,4.2,4.9,1,very_habitable
88.001,0.47986311299999995,-7.0,31.3,2.72,0,non_habitable
95.363,0.255031163,-6.2,30.7,2.293,0,non_habitable
78.95,0.625,-7.9,31.68,2.4,0,non_habitable
91.434,0.5979144710000001,4.8,11.3,4.397,1,very_habitable
87.25,0.546,5.8839999999999995,13.597999999999999,3.596,0,non_habitable
33.18,0.866,6.8,6.0,4.6,1,very_habitable
28.57,1.15,4.5,4.725,5.8,1,very_habitable
75.925,0.631545228,-6.9,19.25,2.826,1,non_habitable
55.79,0.688,2.1,8.25,3.3,0,non_habitable
61.681000000000004,0.69609416,-14.7,20.55,2.479,0,non_habitable
35.527,1.016,7.978,7.882000000000001,,1,potentially_habitable
124.8,0.919,5.2,8.855,3.9,1,potentially_habitable
78.07,0.501,14.3,18.05,3.6,0,non_habitable
62.321000000000005,0.762,12.214,9.56,,0,non_habitable
57.85,0.005180513,2.8,19.9,2.681,0,non_habitable
74.99,0.53,2.7,12.25,3.5,0,non_habitable
71.5,0.507,1.75,9.236,3.4,0,non_habitable
33.13,0.607,6.8,10.785,,1,very_habitable
70.563,0.568,4.263,13.462,3.611,0,non_habitable
37.3,0.5720000000000001,7.4,8.0,3.8,1,very_habitable
26.23,0.465,1.3,7.95,4.8,0,non_habitable
22.62,0.764,0.6,9.815,,1,very_habitable
22.91,1.115,-1.4,7.585,4.7,1,very_habitable
86.75,0.55,2.513,11.255999999999998,3.2230000000000003,0,non_habitable
107.125,0.519,4.313,13.167,3.26,0,non_habitable
79.6,0.47100000000000003,8.5,12.855,3.2,0,non_habitable
57.56,0.425,1.3,13.6,2.9,0,non_habitable
55.62,0.605,-15.4,18.1,3.9,0,non_habitable
110.31299999999999,0.405,6.206,16.89,3.3710000000000004,1,very_habitable
90.375,0.595,6.422999999999999,13.792,2.9789999999999996,1,potentially_habitable
52.5,0.773,1.4,12.9,4.0,1,very_habitable
40.906,0.836,1.127,7.466,4.168,1,very_habitable
79.64,0.35,3.0,16.33,2.7,0,non_habitable
74.4,0.5579999999999999,8.4,20.7,3.0,0,non_habitable
29.07,0.706,-7.3,12.75,4.4,1,very_habitable
72.92,0.932,7.3,7.475,4.7,1,potentially_habitable
70.81,0.752,5.9,10.36,,1,very_habitable
74.18,0.836,8.2,12.17,4.8,1,potentially_habitable
68.13,0.27899999999999997,3.8,20.185,2.7,0,non_habitable
35.87,0.89,3.0,8.42,3.4,1,potentially_habitable
27.17,0.336,6.5,15.77,,1,very_habitable
35.86,0.633,8.6,10.67,2.9,1,potentially_habitable
168.12,0.907,5.6,8.545,4.2,1,potentially_habitable
39.11,0.431,9.3,12.55,3.2,1,very_habitable
60.281000000000006,0.895,-0.494,5.962000000000001,4.375,1,potentially_habitable
67.38,0.65,2.7,11.45,3.3,1,potentially_habitable
41.71,0.8390000000000001,2.3,6.61,4.4,1,potentially_habitable
71.938,0.546,4.279,8.905,3.7539999999999996,0,non_habitable
65.26,0.58,3.3,13.75,2.9,1,potentially_habitable
77.07,0.621,8.9,20.65,3.5,0,non_habitable
37.656,0.7809999999999999,2.169,8.28,3.863,1,potentially_habitable
91.67,0.501,6.4,26.715,3.3,0,non_habitable
96.58200000000001,0.294245716,6.5,15.05,2.872,0,non_habitable
72.44,0.401,11.6,15.58,3.3,0,non_habitable
92.78299999999999,0.197831693,4.6,21.3,2.59,0,non_habitable
28.316999999999997,0.887,10.177999999999999,13.879000000000001,,1,very_habitable
19.39,0.531,-6.7,13.35,3.8,1,potentially_habitable
68.54,0.47700000000000004,3.1,24.25,3.2,0,non_habitable
64.32,0.66,6.7,10.575,,1,potentially_habitable
95.34,0.555,14.1,17.665,3.5,0,non_habitable
65.59,0.92,5.7,5.265,5.0,1,potentially_habitable
79.77600000000001,0.527758753,-18.2,41.1,2.116,0,non_habitable
49.71,0.963,4.5,6.645,4.6,1,potentially_habitable
87.75,0.617210095,3.4,11.9,3.273,0,non_habitable
80.5,0.616,3.1919999999999997,11.700999999999999,3.123,0,non_habitable
85.311,0.629817196,12.3,13.95,3.133,0,non_habitable
60.552,-0.002613616,3.3,20.45,2.589,0,non_habitable
15.0,0.574,1.3159999999999998,12.112,4.336,1,very_habitable
57.217,0.879,9.794,12.530999999999999,,0,non_habitable
65.317,0.742,16.892,14.209000000000001,,0,non_habitable
44.446999999999996,0.9109999999999999,3.906,8.267000000000001,,0,non_habitable
153.374,0.748,8.198,13.439,,1,potentially_habitable
61.398999999999994,0.825,11.41,8.992,,1,potentially_habitable
88.41,0.509,5.3,18.38,,0,non_habitable
70.563,0.785,7.047000000000001,9.847999999999999,3.883,0,non_habitable
81.58,0.27899999999999997,15.7,19.945,,0,non_habitable
89.20100000000001,0.29578694,6.9,15.35,2.841,0,non_habitable
74.65,0.651181062,0.9,8.75,3.1830000000000003,0,non_habitable
57.7,0.095866453,4.4,16.6,2.886,0,non_habitable
81.872,0.255272505,5.1,16.15,2.7769999999999997,0,non_habitable
39.981,0.9229999999999999,7.207999999999999,9.477,,1,potentially_habitable
72.493,0.45331834,11.2,14.1,3.513,0,non_habitable
111.355,0.488127496,-11.5,27.45,2.72,0,very_habitable
80.43,0.544,6.1,11.935,2.8,0,non_habitable
28.811999999999998,1.276,5.474,4.484,,1,potentially_habitable
31.275,1.129,8.363,3.6175,,1,potentially_habitable
60.198,-0.015922966,2.3,19.95,2.556,0,non_habitable
72.57,0.456,3.7,11.08,,0,non_habitable
13.839,1.075,3.0810000000000004,8.0195,,1,very_habitable
38.17,0.9440000000000001,2.7,5.35,4.7,1,potentially_habitable
63.92,0.9359999999999999,5.3,7.895,,1,potentially_habitable
78.51,0.642,1.5,5.05,4.5,0,non_habitable
81.12,0.496,4.3,12.595,5.0,1,very_habitable
33.625,0.9059999999999999,0.046,4.788,4.375,1,very_habitable
41.163999999999994,0.623,10.124,10.385,,1,very_habitable
70.705,0.672,13.425,13.4665,,0,non_habitable
29.36,0.529,1.7,12.36,3.0,1,very_habitable
96.55,0.391,8.2,20.44,3.1,0,non_habitable
86.50299999999999,0.9459607040000001,6.9,7.05,3.878,1,potentially_habitable
116.04,0.605,3.8,7.73,5.5,1,potentially_habitable
75.94,0.687,12.6,12.935,,1,potentially_habitable
66.81,0.5770000000000001,11.9,13.55,3.1,1,potentially_habitable
77.704,1.120705516,-0.3,6.55,4.171,1,potentially_habitable
27.73,1.0425361370000001,2.6,5.3,4.753,1,potentially_habitable
30.56,0.121,12.2,27.265,3.0,1,very_habitable
45.84,1.4369999999999998,4.1,3.03,5.6,1,potentially_habitable
38.73,0.91,2.4,8.6,3.4,1,potentially_habitable
59.586000000000006,-0.025949097,3.1,20.45,2.508,0,non_habitable
27.85,0.8029999999999999,7.8,4.24,4.8,1,very_habitable
82.875,0.672,-2.435,42.571000000000005,1.8019999999999998,0,non_habitable
127.5,0.802,1.28,8.876,4.406000000000001,1,very_habitable
51.105,0.23678909899999998,4.3,17.75,2.718,0,non_habitable
47.78,0.9129999999999999,3.3,8.385,,1,potentially_habitable
51.07,0.932,8.4,6.9,4.2,1,potentially_habitable
85.898,0.5404546139999999,5.1,16.05,3.0989999999999998,0,very_habitable
63.82,0.387,1.0,19.615,2.4,0,non_habitable
85.03,0.521,4.3,25.15,3.1,0,non_habitable
72.59,0.757,3.7,10.405,,1,very_habitable
55.379,0.726,10.014,13.136,,1,potentially_habitable
94.686,0.410608543,-12.8,28.0,2.4419999999999997,0,non_habitable
51.223,0.89,9.684,10.55,,1,potentially_habitable
30.51,0.833,-0.5,5.45,4.8,1,potentially_habitable
68.727,0.475,5.888,30.11,,0,non_habitable
85.405,0.59900924,4.0,10.1,4.544,1,very_habitable
90.296,0.578982843,10.2,13.1,3.7939999999999996,0,non_habitable
48.95,1.479,4.2,2.95,5.6,1,potentially_habitable
44.15,0.943,4.1,5.47,5.6,1,potentially_habitable
61.19,0.675,6.6,12.9,3.6,1,potentially_habitable
65.541,0.273464273,6.3,15.35,2.892,0,non_habitable
50.141999999999996,0.991624735,-0.5,7.55,4.586,1,very_habitable
81.22,0.7020000000000001,7.2,12.765,,0,non_habitable
63.625,0.467,2.563,13.013,2.773,0,non_habitable
53.11,1.104,3.3,4.095,5.9,1,potentially_habitable
33.8,0.736,1.6,7.7,4.9,1,very_habitable
80.06,0.5579999999999999,5.7,11.65,3.4,0,non_habitable
358.74,0.903,8.5,10.035,4.6,1,potentially_habitable
16.58,0.23600000000000002,1.7,12.975,,1,very_habitable
52.386,0.5814945420000001,9.9,13.85,3.5780000000000003,0,potentially_habitable
81.3,0.513,8.4,20.6,3.7,1,very_habitable
69.5,0.8370000000000001,2.843,8.387,3.2680000000000002,1,non_habitable
55.76,0.667,1.8,10.295,3.0,0,non_habitable
59.625,0.292,6.294,19.487000000000002,2.947,0,non_habitable
70.27,0.624,5.8,15.1,3.3,1,potentially_habitable
32.813,0.752,1.314,8.11,3.3560000000000003,1,potentially_habitable
44.54,0.456,0.5,12.48,4.2,1,very_habitable
66.45,0.6509999999999999,10.8,11.9,3.7,0,non_habitable
16.823,1.0190000000000001,0.623,10.8235,,1,very_habitable
73.65,0.675,6.3,10.65,3.5,0,non_habitable
61.89,0.75,6.5,9.45,4.0,0,non_habitable
48.61,0.889,2.9,7.85,3.9,1,potentially_habitable
81.13,0.6970000000000001,7.0,7.925,,0,non_habitable
71.83,0.623,5.2,14.9,3.3,1,potentially_habitable
13.25,0.9079999999999999,-0.063,7.534,4.555,1,very_habitable
57.02,0.43,3.1,13.625,2.9,0,non_habitable
67.99,0.625,14.3,11.855,3.7,0,non_habitable
97.68799999999999,0.215,1.906,15.672,4.754,1,very_habitable
71.62,0.49,7.5,12.88,,0,non_habitable
35.619,1.204,4.842,4.388,,1,potentially_habitable
39.6,0.366,19.312,19.160999999999998,,1,potentially_habitable
85.55,0.48,0.2,34.29,2.6,0,non_habitable
145.34,0.81,8.1,11.55,3.7,1,potentially_habitable
79.336,0.283074975,7.4,17.9,2.844,0,non_habitable
88.92,0.561,8.6,12.73,,0,non_habitable
78.97,0.721,8.5,20.405,,0,non_habitable
62.0,0.344,0.3,17.325,2.6,0,non_habitable
40.906,0.151,1.666,17.719,4.93,1,very_habitable
65.33,0.862,13.3,9.785,4.0,1,potentially_habitable
64.39,0.589,8.4,10.365,4.4,0,non_habitable
52.24,0.867,4.2,7.395,4.1,1,very_habitable
94.31,0.7170000000000001,10.7,14.45,4.1,1,potentially_habitable
169.07,0.631,-0.2,15.0,3.4,1,potentially_habitable
92.43,0.521,7.4,16.65,,0,non_habitable
82.06299999999999,0.625,6.8229999999999995,12.367,3.094,1,potentially_habitable
82.15,0.623,5.9,12.95,3.2,0,non_habitable
93.26799999999999,0.441695136,-12.6,29.9,2.512,0,non_habitable
93.79,0.5720000000000001,10.3,13.405,,0,non_habitable
20.442,0.9259999999999999,2.035,10.0275,,1,very_habitable
64.82,0.68,9.1,8.97,4.5,1,potentially_habitable
77.536,0.594723946,-3.6,20.0,3.097,0,non_habitable
63.54,0.418,8.8,15.19,3.0,0,non_habitable
55.3,0.41100000000000003,0.8,11.5,2.9,0,non_habitable
36.2,0.787,5.0,8.545,,1,very_habitable
61.71,0.596,3.0,9.1,3.4,0,non_habitable
27.491,0.612,6.211,17.2325,,1,very_habitable
23.578000000000003,0.988,9.243,8.6795,,1,very_habitable
78.51,0.708,11.8,11.4,3.4,0,non_habitable
45.57,0.531,1.6,11.42,4.3,1,very_habitable
96.85,0.775,9.4,13.74,4.3,1,potentially_habitable
46.376000000000005,0.984347258,2.1,7.75,4.476,1,potentially_habitable
60.94,1.107,-2.1,5.46,4.8,1,potentially_habitable
88.686,0.478277832,-6.3,30.35,2.68,0,non_habitable
94.375,0.5529999999999999,7.097,14.583,3.195,0,non_habitable
55.85,0.9690000000000001,4.7,6.475,4.3,1,potentially_habitable
20.461,1.031,2.503,8.6935,,1,very_habitable
57.35,0.736,12.3,10.95,3.7,1,potentially_habitable
62.44,0.35200000000000004,1.5,14.5,2.7,0,non_habitable
54.83,0.627,3.5,11.895,,1,very_habitable
64.93,0.588,3.3,10.65,3.3,0,non_habitable
24.123,0.45899999999999996,18.817,15.6675,,1,very_habitable
79.36,0.539,7.5,11.78,3.3,0,non_habitable
65.37,0.693,4.1,10.25,3.5,1,potentially_habitable
107.31299999999999,0.426,6.5329999999999995,16.416,3.492,0,non_habitable
47.0,0.823,5.742000000000001,10.713,3.248,1,potentially_habitable
86.71,0.521,10.6,13.995,3.7,0,non_habitable
42.48,0.8190000000000001,7.1,8.02,4.7,1,potentially_habitable
78.813,0.505,2.318,48.464,1.465,0,non_habitable
59.183,0.90982337,2.2,13.5,3.762,0,non_habitable
79.27,0.302,6.4,16.2,2.8,0,non_habitable
51.6,0.857,3.8,10.1,3.7,1,potentially_habitable
78.2,0.493,4.9,10.755,,0,non_habitable
83.075,0.550228353,2.7,13.35,2.9410000000000003,0,non_habitable
25.14,0.294,7.1,12.48,,1,very_habitable
64.77,0.718,6.3,10.45,3.3,0,non_habitable
64.72,0.439,10.3,13.815,3.1,0,non_habitable
108.31299999999999,0.7040000000000001,0.975,10.402000000000001,5.223,1,very_habitable
75.003,0.540079089,5.7,17.85,3.662,0,non_habitable
58.75,0.519,3.8,10.71,,1,potentially_habitable
92.75,0.47100000000000003,8.101,20.61,3.1430000000000002,0,non_habitable
75.01,0.654,-18.3,55.915,1.8,0,non_habitable
69.16,0.616,3.5,16.405,3.1,0,non_habitable
68.131,0.564547712,7.5,13.35,3.302,1,potentially_habitable
41.031000000000006,0.8170000000000001,0.0,9.082,4.516,1,very_habitable
86.756,0.5507174229999999,-12.8,25.1,2.358,0,non_habitable
70.25,0.5670000000000001,4.708,28.983,2.395,0,non_habitable
69.911,0.17143390100000003,5.2,16.3,2.908,0,non_habitable
68.69,0.621,6.8,16.645,3.3,0,non_habitable
33.171,1.517,1.5959999999999999,6.011,,1,very_habitable
90.1,0.519,14.3,16.555,3.2,0,non_habitable
89.37,0.5,9.8,12.52,,0,non_habitable
51.604,0.82,8.804,15.172,,0,non_habitable
65.25,0.9229999999999999,2.835,9.519,3.52,1,potentially_habitable
70.46,0.935,1.9,6.25,3.7,1,potentially_habitable
25.17,0.8290000000000001,-1.5,7.15,4.7,1,very_habitable
83.68799999999999,0.6509999999999999,-0.804,26.781,2.6060000000000003,0,non_habitable
58.159,0.737,11.5,14.154000000000002,,1,potentially_habitable
54.718999999999994,0.9440000000000001,6.222,10.965,3.4410000000000003,1,potentially_habitable
61.99,0.604,6.9,9.385,4.4,0,non_habitable
50.2,0.92,6.4,7.17,,1,potentially_habitable
36.031,1.028,1.193,5.936,3.3930000000000002,1,potentially_habitable
26.609,1.273,1.905,3.905,4.656000000000001,1,very_habitable
15.38,0.773,0.2,9.4,4.7,1,very_habitable
66.45,0.722,6.8,12.37,,0,non_habitable
63.73,0.602,2.7,9.65,3.1,0,non_habitable
75.42,0.648,9.3,11.45,3.3,0,non_habitable
58.63,0.444,4.4,12.44,2.7,0,non_habitable
88.84,0.623,8.7,14.95,3.6,1,potentially_habitable
72.706,1.178,6.822,7.194,,1,potentially_habitable
66.572,0.6990000000000001,15.515999999999998,15.667,,0,non_habitable
76.58,0.85,12.1,10.815,,1,very_habitable
66.1,0.6890000000000001,3.7,10.35,3.8,1,potentially_habitable
20.359,0.828,1.714,6.685,5.144,1,very_habitable
69.51,0.698,4.0,17.9,2.7,0,non_habitable
73.41,0.511,4.1,18.85,3.0,0,non_habitable
106.475,0.494154594,9.7,11.55,3.77,1,very_habitable
54.15,0.7509999999999999,6.4,11.7,4.9,1,potentially_habitable
69.91,0.68,6.7,14.21,,1,potentially_habitable
